model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
nbeats,Q12311,quarterly,pretrain_finetune,7.241792351836914,7.454671382783109,120.72342169227922,14574.144545091873,100.51041016992188,1.250375250533417
nbeats,Q12311,quarterly,from_scratch,10.232453404907892,10.609745721346677,159.95037099897297,25584.121182709096,143.90166563085936,1.7901735841210091
nbeats,Q12626,quarterly,pretrain_finetune,39.411813389956905,31.822109226548847,2688.2763539944176,7226829.755445519,2336.8447412109376,3.656262157914858
nbeats,Q12626,quarterly,from_scratch,77.1712151409927,52.64213305014977,4458.6347175182655,19879423.544259183,3914.394869995117,6.124520633271847
nbeats,Q13090,quarterly,pretrain_finetune,2.6695092822818336,2.6276883452231568,215.75942960802288,46552.13146477938,197.0770263671875,1.4519747803542788
nbeats,Q13090,quarterly,from_scratch,1.2242813953625598,1.2163439765287605,105.94155209437992,11223.612460166216,90.96270751953124,0.6701722656654207
nbeats,Q15451,quarterly,pretrain_finetune,24.50907020680847,21.71243448524713,2424.544157777293,5878414.373012006,2362.331298828125,3.7461569249244113
nbeats,Q15451,quarterly,from_scratch,31.663739962081596,27.133552398420896,3001.7442622787967,9010468.616123676,2937.114990234375,4.65764207815558
nbeats,Q15693,quarterly,pretrain_finetune,1.0823952785367617,1.0914098093270028,146.28341190861528,21398.836599625603,116.76506347656256,0.2392830690269946
nbeats,Q15693,quarterly,from_scratch,1.5403981850920585,1.5246268324794123,194.24345405533955,37730.51944334881,163.81589355468736,0.3357028943253483
nbeats,Q16722,quarterly,pretrain_finetune,21.21342163267812,19.07710283981736,530.0495697648201,280952.54640787095,516.1994934082031,3.0454247398714047
nbeats,Q16722,quarterly,from_scratch,73.05431799466253,52.80574469475111,1454.9075642618222,2116756.0205462687,1427.1668090820312,8.419863180424963
nbeats,Q17209,quarterly,pretrain_finetune,6.553532975435752,6.263889727651881,831.3766318658521,691187.1040126085,689.1839599609375,0.9359288345148534
nbeats,Q17209,quarterly,from_scratch,13.30875495055043,12.31981533200101,1477.7405893073026,2183717.249286294,1346.1768798828125,1.828141441816165
nbeats,Q17646,quarterly,pretrain_finetune,70.13872794204563,50.5850654158876,5968.323443292239,35620884.723751724,5322.8773193359375,13.723043088912965
nbeats,Q17646,quarterly,from_scratch,53.2139211731371,39.62697516927117,5345.000224441843,28569027.39928335,4338.853759765625,11.186107349395751
nbeats,Q18256,quarterly,pretrain_finetune,32.63239428575738,39.47921292719246,1754.3287626331642,3077669.407402009,1666.3987426757812,0.8088401166616841
nbeats,Q18256,quarterly,from_scratch,31.21648567596965,30.145123636360395,1632.528169567552,2665148.224431582,1413.0906677246094,0.6858889119783068
nbeats,Q18554,quarterly,pretrain_finetune,0.4352560638379678,0.4367834266026181,11.59975143636268,134.55423338539802,8.827902221679665,0.102420531517404
nbeats,Q18554,quarterly,from_scratch,3.658616677595005,3.584867673016414,78.65906502485039,6187.248510583642,73.78200683593752,0.8560122401445954
nbeats,Q18754,quarterly,pretrain_finetune,1.1086873533799455,1.1078204019942548,30.685485740520143,941.5990351316652,29.13128364257813,0.2452095618969276
nbeats,Q18754,quarterly,from_scratch,2.71122784420636,2.6685369218129225,76.72265499616724,5886.365789660906,70.45450004882815,0.5930434546794064
nbeats,Q18855,quarterly,pretrain_finetune,45.70816579354916,61.18413553097511,1615.106839377692,2608570.102604598,1562.4219360351562,2.2649344084792373
nbeats,Q18855,quarterly,from_scratch,51.02404608048382,71.09800840307581,1886.0068613320204,3557021.880991459,1821.0234375,2.639811018467475
nbeats,Q19745,quarterly,pretrain_finetune,7.17783417021651,6.855392526308132,576.6522490132944,332527.8162920905,495.03903759765615,0.8946321199119971
nbeats,Q19745,quarterly,from_scratch,11.02648008001738,10.335612226228024,833.0150236605534,693914.0296441923,743.6181391601561,1.3438630526398203
